Cm, alpha_m, beta_m, V_t, alpha_m_kf, beta_m_kf, V_t_kf, alpha_t_kf, C_a_up
-0.058302, 0.0035034, -0.0045265, 150.21, 0.00256610650534521, -0.0009619187847791713, 150.215766039927, 0.0077038977847663, -0.9656342190506408
-0.058298, 0.0064871, -0.00060058, 148.72, 0.0025905983181196642, -0.0009850517093015982, 150.20547966580276, 0.007777426464026105, -0.9649036546180643
-0.058294, 0.0065867, 0.0026489, 149.15, 0.0026160466919292152, -0.0009953321382641805, 150.19848545799502, 0.007853826905788334, -0.9642826428938631
-0.05829, -0.0061879, 0.0016939, 150.64, 0.002556857722987367, -0.001025890650679079, 150.20190488255642, 0.007676131332450329, -0.9652284070697515
-0.058286, 0.019226, -0.0063715, 151.04, 0.0026795076289906176, -0.0011037464585399697, 150.20810123512672, 0.008044347669999858, -0.9638209052693828
-0.058283, 0.0015217, 0.0012411, 151.56, 0.0026779704208476744, -0.0011465879005283003, 150.21798128150598, 0.008039732703948185, -0.9642590542437808
-0.058279, 0.0090333, 0.0046419, 148.38, 0.002716145409960096, -0.0011385587597138671, 150.2055711931526, 0.00815434065706473, -0.9632415588821432
-0.058276, 0.018249, -0.0015772, 151.8, 0.0028348892852919183, -0.0011993079917955193, 150.21695715817026, 0.008510830411569416, -0.9621448421878039
-0.058273, 0.0069125, -0.0068907, 151.26, 0.0028704947807271608, -0.001282192154542245, 150.22459169469346, 0.00861772429802257, -0.9620128499843688
-0.05827, 0.013964, -0.0032578, 148.4, 0.0029392946437988778, -0.001314399788728994, 150.21229226457453, 0.008824273446160567, -0.9605557516495081
-0.058268, -0.00056868, -0.006273, 148.27, 0.0029055071664320356, -0.0013604810339967756, 150.19960263291702, 0.00872283756596734, -0.9604542757866866
-0.058265, -0.00072717, 0.004359, 151.47, 0.0028889298560350963, -0.0013881528320454078, 150.20828170655503, 0.008673069598590169, -0.9610742086037797
-0.058263, -0.0041067, -0.0081494, 148.68, 0.0028353164317941426, -0.0014478543131636011, 150.1984784689198, 0.008512112779618209, -0.9613763410690166
-0.058261, -0.0045756, -0.0074407, 148.41, 0.002779565730126806, -0.0015003193684339272, 150.18727104542543, 0.00834473948229812, -0.9616697770462532
-0.058258, 0.0060525, -0.006096, 151.09, 0.002805587280496987, -0.0015777786867936497, 150.19317466618813, 0.00842286069972828, -0.9615675840241034
-0.058257, 0.004595, -0.000298, 148.41, 0.0028089028683999763, -0.0015933775975433416, 150.1821994544124, 0.008432814670948037, -0.9610635400221255
-0.058255, 0.016712, -0.0066709, 148.21, 0.0028843601494644377, -0.0016383451876960963, 150.1703602695197, 0.00865935054513179, -0.9595168517881805
-0.058254, -0.0063939, -0.0055377, 149.28, 0.0028245792303726682, -0.0016906410583184047, 150.165159056242, 0.008479877834547464, -0.9601401145234744
-0.058252, 0.0097873, 0.0050598, 151.92, 0.002876194505188667, -0.0017234336040121377, 150.1757629886223, 0.008634835861615628, -0.9598800836873068
-0.058251, -0.0042444, 0.002901, 150.2, 0.0028335304087604525, -0.0017454049525383632, 150.17596849977343, 0.008506750828014047, -0.9604845339711617
-0.05825, 0.0010727, 0.0041057, 149.46, 0.002819751292866756, -0.0017524730186208447, 150.17176540078705, 0.008465383526934232, -0.9605007869593772
-0.05825, 0.012312, -0.0037533, 151.28, 0.0028821352350072472, -0.0018210935227620194, 150.1783730364276, 0.008652670965183592, -0.9599174953486894
-0.058249, -0.0086209, 0.00069445, 150.92, 0.002816607298576641, -0.0018633731977733645, 150.18279356911353, 0.008455944709567734, -0.9610191383754566
-0.058249, -0.0080122, 0.0038231, 150.16, 0.0027516048163908307, -0.001880806485204271, 150.18264020159006, 0.008260795958932301, -0.9619120763484627
-0.058249, 0.0053908, -7.5864e-05, 151.41, 0.002772433797362314, -0.0019333265050321495, 150.1899188505063, 0.00832332818042463, -0.9619363498521156
-0.058249, 0.020022, -0.0081547, 149.33, 0.0028712909319103244, -0.0019972229356522517, 150.1848074352783, 0.008620114482266107, -0.9603554306305474
-0.058249, 0.00034552, -0.00049014, 150.42, 0.0028571116252429493, -0.002038829612363393, 150.1861146248645, 0.008577545738920195, -0.960607136299702
-0.058249, 0.0049195, -0.0066286, 151.69, 0.002876029800521079, -0.0021268419862817325, 150.19491727955668, 0.008634341389573596, -0.9607407304453489
-0.05825, -0.0028239, -0.0036035, 151.25, 0.002845803986954861, -0.002194352990748823, 150.20109463434247, 0.008543598243219186, -0.9614273781718192
-0.058251, 0.0099854, -0.0043736, 151.21, 0.002893034495335735, -0.002264863130610234, 150.2070196083653, 0.008685392439263223, -0.9610555818230405
-0.058252, -0.0020882, -0.0071701, 149.25, 0.002858502076134159, -0.0023202918502585133, 150.201202177519, 0.008581720114191956, -0.9612626470251292
-0.058253, -0.00769, -0.0052391, 150.32, 0.002795442640293398, -0.0023819033025335675, 150.2017320926493, 0.008392404726436101, -0.9621380331205744
-0.058255, 0.011567, 0.00077296, 151.09, 0.0028504821131325746, -0.0024267163463116363, 150.20676875726005, 0.008557642791184077, -0.9616170359713795
-0.058257, -0.01137, -0.0019949, 150.97, 0.002767048323091663, -0.00248252864970833, 150.21106814640726, 0.008307160050529333, -0.9629263224679473
-0.058259, 0.0055716, -0.0075708, 150.11, 0.0027825645206953874, -0.0025509845304326983, 150.21024273421955, 0.008353742372852408, -0.9626802438360198
-0.058261, 0.0081032, 0.0039091, 148.19, 0.0028057579840319903, -0.002538410350877602, 150.19837438032516, 0.008423373181413051, -0.9618626952517029
-0.058263, 0.0063306, -0.0086725, 149.04, 0.0028204750402497794, -0.0025957447132934105, 150.1916032825069, 0.008467556342384094, -0.9613692778006535
-0.058266, 0.012075, -0.0090259, 149.21, 0.00286704535490993, -0.0026568171133957777, 150.1859017327013, 0.008607368522119766, -0.9604807020227523
-0.058268, 0.018595, -0.0067026, 149.47, 0.002948944849532839, -0.002711029024234066, 150.18169962118847, 0.008853245041229417, -0.9591611859464934
-0.058272, -0.0052169, 0.0039422, 148.42, 0.0028962197305369176, -0.002701513527792085, 150.17196250013262, 0.008694955069013483, -0.9594747774360981
-0.058275, 0.019956, 0.00096696, 150.5, 0.0029868568511698976, -0.0027373116914221054, 150.17333925164309, 0.008967063460230892, -0.9582626957213254
-0.058278, 0.016199, -0.0067942, 151.4, 0.003061911341668139, -0.0028216113533306, 150.17948206820884, 0.009192390087119428, -0.9574933921229508
-0.058282, 0.007143, -0.0092954, 148.58, 0.003073670076166858, -0.002872343385272044, 150.1707265468329, 0.009227691852056947, -0.9569300525287714
-0.058286, 0.0012777, 0.0036194, 149.09, 0.003057227979257485, -0.0028742076786011255, 150.16473721431376, 0.009178329819073055, -0.9568890596728011
-0.05829, 0.0053471, -0.0016625, 150.46, 0.0030684733319502793, -0.002920869223746774, 150.1658111500836, 0.009212090322590145, -0.9567707398018199
-0.058294, -0.0082138, -0.0015072, 151.21, 0.003013591688486171, -0.002978618499978551, 150.1706984442805, 0.009047326089060953, -0.9577552405445147
-0.058299, -8.3981e-05, 0.0017648, 149.42, 0.0029923862731612715, -0.0029935262571979117, 150.1663998543606, 0.008983663746205637, -0.9578578687854291
-0.058304, -0.005735, -3.7706e-05, 151.4, 0.0029512169164293647, -0.0030477858218094377, 150.17215807060788, 0.008860066180996813, -0.9586837180585711
-0.058309, -0.0050034, 0.003738, 149.0, 0.0029043183219263765, -0.003047430090908596, 150.16573510288083, 0.00871926844810941, -0.9590627348581501
-0.058314, 0.0016088, -0.0028338, 151.22, 0.002899684750803235, -0.0031107565406721842, 150.1704772175423, 0.008705357662163163, -0.9593234081650593
-0.058319, -0.001031, -0.0076912, 151.58, 0.0028828466447564025, -0.0032006451849229075, 150.17702143591382, 0.00865480674091198, -0.959835926755901
-0.058325, 0.018933, -0.0050239, 148.75, 0.0029551281870394573, -0.003232448568303205, 150.16933044082387, 0.008871808495248365, -0.9584890530595449
-0.058331, 0.013715, -0.0053358, 149.82, 0.003004101624210727, -0.0032829399587671173, 150.16700692518282, 0.0090188352664873, -0.95768876826327
-0.058337, -0.0029755, -0.0021376, 151.8, 0.002978755025521765, -0.003352608501222039, 150.17443891761238, 0.00894274037132823, -0.958368909964242
-0.058344, 0.0074124, -0.0078196, 150.1, 0.002997554439110883, -0.0034173695298814932, 150.17342531165062, 0.00899917947874736, -0.9580503878853619
-0.05835, 0.019465, 0.0026472, 151.63, 0.003082835598569756, -0.0034638639133704303, 150.17992715563702, 0.00925520834351544, -0.9571530766477995
-0.058357, -0.0051965, 0.0018565, 150.95, 0.003042014803374179, -0.003501926877556293, 150.18302096683794, 0.009132657220627692, -0.9578552801195334
-0.058364, 0.010281, -0.0086083, 150.24, 0.003075032035500119, -0.003571164856852685, 150.18258239748724, 0.009231780690719176, -0.9573671823098224
-0.058371, 0.013148, -0.0085403, 148.66, 0.003114121583916684, -0.0036124579678186706, 150.17446514571307, 0.009349134309840834, -0.9564427578598782
-0.058379, 0.013369, -0.0095926, 149.9, 0.003158693794652944, -0.0036792085610234675, 150.17239653264465, 0.009482947834274814, -0.9557097283924848
-0.058387, 0.015182, 0.0017074, 151.79, 0.0032212889668579306, -0.0037323774498872523, 150.17937324377496, 0.00967086942189504, -0.9551619379919184
-0.058395, 0.014918, -0.0056312, 151.78, 0.0032830955773335627, -0.0038153214175690735, 150.18631373913013, 0.009856423610131308, -0.9546418430539387
-0.058403, 0.015679, -0.0031014, 150.27, 0.0033400092694941615, -0.0038605871831099642, 150.1858733323025, 0.010027288407070017, -0.9538224833454039
-0.058412, 0.0036914, 0.00080695, 150.88, 0.0033416174861324996, -0.0039006847213608237, 150.18834486256802, 0.01003211655296798, -0.9539171881642735
-0.05842, 0.0084799, -0.0059774, 150.31, 0.003363043279521979, -0.0039576855448646186, 150.18804209994732, 0.010096440509080574, -0.9535947523736227
-0.058429, 0.014861, -0.003633, 151.35, 0.003421300477106298, -0.004023805027547354, 150.19271568126612, 0.010271338742837303, -0.9530293007635864
-0.058438, 0.0061599, 0.0018446, 150.28, 0.0034306787625537883, -0.004048137641488664, 150.19218104828073, 0.010299493985939384, -0.9528629054623818
-0.058448, 8.8273e-05, -0.0077458, 150.87, 0.003414018084010674, -0.004121320497450304, 150.19446602690124, 0.010249475732895854, -0.9532019107470235
-0.058457, 0.013192, -0.0095676, 151.36, 0.0034636557572578436, -0.004210461545769083, 150.19908043158765, 0.010398496656296063, -0.9527627165833195
-0.058467, -0.0024278, -9.5561e-05, 149.93, 0.0034290843584351706, -0.004234979858055782, 150.19677193371052, 0.010294707307626596, -0.9531026126905517
-0.058478, -0.0044474, 4.36e-05, 151.63, 0.0033944400669322582, -0.0042904615098858755, 150.20257905266544, 0.010190699122460416, -0.9538816378204289
-0.058488, 0.012374, -0.0059457, 148.29, 0.003422006886686928, -0.004306771181836846, 150.19252702127554, 0.01027345950719062, -0.9529749626087558
-0.058498, -0.0017363, 6.1543e-05, 148.75, 0.0033855549385042095, -0.004308283829593691, 150.18480141507098, 0.01016402442245415, -0.9530725288507284
-0.058509, 0.010648, -0.0068114, 148.44, 0.003404374657890001, -0.004330788010931713, 150.17584809951617, 0.01022052449140457, -0.9523511241329075
-0.05852, 0.012118, -0.0076847, 148.42, 0.003428636646997919, -0.004356130866459613, 150.166987320217, 0.010293363200068132, -0.9515606216715138
-0.058532, 0.018627, -0.00029334, 148.63, 0.00348101367676101, -0.004356837800257785, 150.1591819833885, 0.01045060814790019, -0.9504227118788875
-0.058543, -0.0013935, -0.0067766, 151.52, 0.0034615876981504493, -0.004435930913026504, 150.1639622366365, 0.010392287983373473, -0.950908504609021
-0.058555, 0.0052545, 0.00058316, 150.27, 0.0034641187986266214, -0.0044629358013632105, 150.16325568501438, 0.010399886786973707, -0.9508136653922943
-0.058567, 0.011161, -0.0045101, 150.0, 0.003490223705986473, -0.004504087149461211, 150.16138111487066, 0.01047825825657646, -0.9503250715707576
-0.058579, 0.016934, -0.0072504, 150.39, 0.0035423348545578627, -0.004562599923319594, 150.16116811975806, 0.010634704982854001, -0.9495440288202645
-0.058592, -0.012396, -0.010567, 149.47, 0.00346584349465512, -0.004615799297104517, 150.15704586694332, 0.010405064624248063, -0.9504080948273189
-0.058605, 0.017516, -0.0098976, 149.7, 0.0035154671505534703, -0.004670311954841297, 150.15391457186874, 0.010554043465130539, -0.9495171694498111
-0.058617, 0.0088161, -0.0064233, 150.96, 0.0035349939251038123, -0.004735402405043555, 150.15602946891937, 0.010612666236589423, -0.9493040534248014
-0.058631, 0.011209, -0.0090154, 150.3, 0.0035605927006194297, -0.004796979281437907, 150.15536435925577, 0.010689518210416972, -0.9488697208497949
-0.058644, 0.0023717, -0.0037023, 149.71, 0.0035467986551894117, -0.004826801494270642, 150.15223835018705, 0.010648106088273981, -0.9488855721795463
-0.058658, 0.0046996, -0.0057237, 150.87, 0.003548197393772173, -0.004886324799031408, 150.1538706382709, 0.010652305344636395, -0.9489046541956551
-0.058672, 0.0047421, -0.0007886, 150.77, 0.003549129367564003, -0.004925108260865769, 150.1550443881832, 0.010655103291960632, -0.9489098261574622
-0.058686, 0.018434, -0.010056, 148.68, 0.003594035228960801, -0.004956903388676722, 150.14774944201852, 0.01078991849367467, -0.9478882925260774
-0.0587, -0.011649, -0.011089, 149.16, 0.003522610044128044, -0.005001435778238981, 150.1424554337212, 0.010575487673261165, -0.9486468985540205
-0.058715, 0.0031581, -0.0051189, 148.82, 0.0035082231188515935, -0.005017072945623781, 150.13585760851214, 0.010532295622761322, -0.9485325890779702
-0.05873, -0.0011789, -0.0045672, 150.58, 0.003484803529034503, -0.005064866147376059, 150.1362079548857, 0.010461985943199623, -0.9488395710828801
-0.058745, -0.00437, -0.0040455, 148.9, 0.0034428997327139673, -0.00507740112863727, 150.12998918005522, 0.010336183462681127, -0.9491573971889657
-0.05876, 0.011633, 0.00021681, 148.46, 0.003459513683169301, -0.005065936041129153, 150.12213214578813, 0.010386061429882588, -0.9485606479019995
-0.058776, -0.0012817, -0.0079894, 150.51, 0.0034357941995373487, -0.005123774662248706, 150.12218720504035, 0.010314851416959364, -0.9488527653008177
-0.058791, 0.010696, -0.0026528, 151.64, 0.0034602366750526668, -0.005184046524876029, 150.12651493092622, 0.010388231977191152, -0.9485917890081313
-0.058807, 0.0069602, -0.005547, 151.0, 0.0034683334331689396, -0.005241600626193124, 150.1283589713187, 0.010412539852482302, -0.9484789711804485
-0.058824, 0.017881, -0.002836, 150.21, 0.003512895461107151, -0.00527328427063206, 150.12716591875972, 0.010546322806386508, -0.9477075697998439
-0.05884, -0.010633, -0.0062933, 151.27, 0.003457667004406491, -0.005337910026903562, 150.12995785033883, 0.010380517379236072, -0.9485687583446106
-0.058857, 0.0076063, 0.0012183, 148.33, 0.0034581874417478338, -0.005317188358270258, 150.12168640210265, 0.010382079822600261, -0.948203030567145
-0.058874, -0.0081438, -0.0040167, 149.62, 0.0034072931260065355, -0.0053402658223556864, 150.11827941077894, 0.010229286239995692, -0.9487780916508594
-0.058891, 0.013219, -0.0099782, 150.37, 0.0034339342537616914, -0.005398690005997308, 150.11765881279283, 0.010309267536434132, -0.948279919528278
-0.058909, 0.003047, -0.0043134, 151.36, 0.0034278966017511135, -0.0054563005103957455, 150.1206408719449, 0.010291141455598207, -0.948393438769973
-0.058926, 0.007751, -0.0095362, 148.94, 0.003430620892755145, -0.005483420250247704, 150.11474933661503, 0.010299320250744589, -0.9480850839013331
-0.058944, -0.0045041, -0.0040312, 149.98, 0.003394374494534375, -0.005511592209818063, 150.11265009875555, 0.010190502262723791, -0.9484859101973974
-0.058962, 0.015551, -0.0054159, 150.69, 0.0034282583155431103, -0.005558244920815134, 150.1131096338046, 0.010292227383276998, -0.9478982675061435
-0.058981, 0.015356, -0.00065067, 150.52, 0.0034604405495802346, -0.005584423292233556, 150.1129192483939, 0.010388844043961579, -0.9473140131674983
-0.059, 0.015879, 0.0011477, 151.3, 0.003496094686010571, -0.005619479930194059, 150.11549070743976, 0.01049588395913707, -0.9467566332669481
-0.059018, 0.016201, -0.0074793, 150.91, 0.0035311657177105873, -0.005675940629912108, 150.116648749638, 0.010601173292553445, -0.9461608728698236
-0.059038, 0.0046822, -0.0061033, 149.4, 0.003523391027318801, -0.005696791805118045, 150.1124226483881, 0.01057783232055491, -0.9460605380893905
-0.059057, 0.014641, -0.0028991, 149.11, 0.0035473192221651883, -0.00570057006419209, 150.10718866418222, 0.010649668920823275, -0.9454503182247795
-0.059076, 0.0070198, -0.00050306, 149.73, 0.003547647890302996, -0.005708222727303955, 150.10414370364762, 0.010650655639704002, -0.9452587570467759
-0.059096, -0.0086624, -0.0092519, 148.17, 0.0034945904910627496, -0.005714431098127944, 150.09570575428566, 0.010491368104435699, -0.9457714723969357
-0.059116, 0.016901, -0.011727, 148.1, 0.003522695964391048, -0.00572736178836493, 150.08709442820566, 0.010575745620825869, -0.9450363119055774
-0.059137, 0.0057904, -0.0044631, 150.81, 0.0035207268479936203, -0.005768684180407954, 150.08783176691463, 0.010569833991117402, -0.9449533770890131
-0.059157, 0.0008004, -0.005515, 150.13, 0.003501966869593649, -0.005799511589809744, 150.0862171746835, 0.010513513274990944, -0.9450857286588141
-0.059178, 0.013791, -0.005602, 150.02, 0.003522747406236045, -0.005827891447049512, 150.08422060255512, 0.010575900058186474, -0.944589647344882
-0.059199, 0.0039693, -0.0072811, 150.45, 0.003513911214930774, -0.005869788633989047, 150.08368132619742, 0.010549372275929326, -0.9445785936924155
-0.05922, -0.0068172, 0.00056748, 151.3, 0.0034737266293283597, -0.005901744948845604, 150.08597801788954, 0.010428731164829947, -0.9451026082309
-0.059242, -0.0063982, -0.0081658, 148.28, 0.0034315966139074603, -0.00590258329743624, 150.0781025227417, 0.010302249535249426, -0.9455246938279468
-0.059264, -0.00025402, -0.012724, 149.36, 0.0034092671859822688, -0.005939235492457465, 150.07389641070463, 0.010235212711185555, -0.9456817782698776
-0.059286, -0.0048228, -0.011654, 149.2, 0.0033737723623343185, -0.005968576158069321, 150.06916780219004, 0.010128651080675474, -0.9460491278277566
-0.059308, 0.0064475, -0.00051253, 149.34, 0.00337134600994897, -0.005963641419422857, 150.06489488092322, 0.01012136674905182, -0.9458976781476705
